Model,Split,Target,Residual
Linear Regression,train,triglycerides,-0.23203677504087583
Linear Regression,train,triglycerides,-0.13053239938797567
Linear Regression,train,triglycerides,-0.8383646285071276
Linear Regression,train,triglycerides,0.331049542965558
Linear Regression,train,triglycerides,-0.26640107616594655
Linear Regression,train,triglycerides,1.3621854487670308
Linear Regression,train,triglycerides,0.49215637390917344
Linear Regression,train,triglycerides,0.2628708653772387
Linear Regression,train,triglycerides,0.7563216482140147
Linear Regression,train,triglycerides,0.012716640390326717
Linear Regression,train,triglycerides,-0.9643248447471553
Linear Regression,train,triglycerides,-0.2481094087871769
Linear Regression,train,triglycerides,0.17752946966571947
Linear Regression,train,triglycerides,0.5328789887942564
Linear Regression,train,triglycerides,-0.4647874056167476
Linear Regression,train,triglycerides,-0.14061229979068646
Linear Regression,train,triglycerides,0.6968039987434773
Linear Regression,train,triglycerides,0.5007581746442922
Linear Regression,train,triglycerides,-0.007360033348891903
Linear Regression,train,triglycerides,-0.7850971987247646
Linear Regression,train,triglycerides,-0.008272240869587222
Linear Regression,train,triglycerides,0.33527965005699567
Linear Regression,train,triglycerides,0.07869178571607094
Linear Regression,train,triglycerides,-0.025269623176868983
Linear Regression,train,triglycerides,0.36503528026050436
Linear Regression,train,triglycerides,0.15149579458357199
Linear Regression,train,triglycerides,0.8083744938740756
Linear Regression,train,triglycerides,-0.445876360712794
Linear Regression,train,triglycerides,-0.6209864322487806
Linear Regression,train,triglycerides,0.42973443662157695
Linear Regression,train,triglycerides,0.2776618672557669
Linear Regression,train,triglycerides,-0.8364666769940068
Linear Regression,train,triglycerides,0.01363120447559485
Linear Regression,train,triglycerides,0.9699408851091667
Linear Regression,train,triglycerides,0.14470564933507113
Linear Regression,train,triglycerides,-0.34350373346011853
Linear Regression,train,triglycerides,0.16404450380811486
Linear Regression,train,triglycerides,-0.7421243199514405
Linear Regression,train,triglycerides,0.3598594706433378
Linear Regression,train,triglycerides,-0.5471910602203796
Linear Regression,train,triglycerides,0.3740285371269687
Linear Regression,train,triglycerides,-0.12467165472979591
Linear Regression,train,triglycerides,-0.4195894046325148
Linear Regression,train,triglycerides,-0.5903399182920941
Linear Regression,train,triglycerides,0.030724901780150304
Linear Regression,train,triglycerides,0.6631421223743059
Linear Regression,train,triglycerides,-0.24781183800695672
Linear Regression,train,triglycerides,-0.3624274582438778
Linear Regression,train,triglycerides,0.16289643521834218
Linear Regression,train,triglycerides,0.06281225532477208
Linear Regression,train,triglycerides,0.3096945055052496
Linear Regression,train,triglycerides,0.272521615244278
Linear Regression,train,triglycerides,0.818925128581343
Linear Regression,train,triglycerides,-0.4435191549373645
Linear Regression,train,triglycerides,-0.06107373524945814
Linear Regression,train,triglycerides,0.45719620641015357
Linear Regression,train,triglycerides,0.7339235125437291
Linear Regression,train,triglycerides,-0.27656290985039167
Linear Regression,train,triglycerides,-0.530408333542947
Linear Regression,train,triglycerides,0.0901715222956847
Linear Regression,train,triglycerides,0.13288463246740978
Linear Regression,train,triglycerides,-0.9040727836600735
Linear Regression,train,triglycerides,1.0197876145269715
Linear Regression,train,triglycerides,0.34972781796854235
Linear Regression,train,triglycerides,-0.1474009175690547
Linear Regression,train,triglycerides,0.6508139161519173
Linear Regression,train,triglycerides,-0.9511405368874462
Linear Regression,train,triglycerides,0.5890611816194857
Linear Regression,train,triglycerides,-0.8714630437105231
Linear Regression,train,triglycerides,-0.08987900438678764
Linear Regression,train,triglycerides,0.5922173701778402
Linear Regression,train,triglycerides,-0.05989821186710831
Linear Regression,train,triglycerides,0.09339886602554959
Linear Regression,train,triglycerides,0.08901300160665926
Linear Regression,train,triglycerides,-0.39565842677759333
Linear Regression,train,triglycerides,0.6318520873740194
Linear Regression,train,triglycerides,-0.7724587341182056
Linear Regression,train,triglycerides,-0.1650251109012686
Linear Regression,train,triglycerides,-0.21115547092372466
Linear Regression,train,triglycerides,0.8142272993149593
Linear Regression,train,triglycerides,0.029839340216923915
Linear Regression,train,triglycerides,-0.1795255654893273
Linear Regression,train,triglycerides,0.42209208325338476
Linear Regression,train,triglycerides,0.7617750966253869
Linear Regression,train,triglycerides,-0.04966592819259219
Linear Regression,train,triglycerides,-0.8204737110717182
Linear Regression,train,triglycerides,0.27168322228647135
Linear Regression,train,triglycerides,0.19867557661529123
Linear Regression,train,triglycerides,0.03037782784078047
Linear Regression,train,triglycerides,0.2022093534045455
Linear Regression,train,triglycerides,-1.1403414363932165
Linear Regression,train,triglycerides,-0.015888803148124353
Linear Regression,train,triglycerides,0.6188969525846861
Linear Regression,train,triglycerides,-0.6438435532286215
Linear Regression,train,triglycerides,-0.6708075978341741
Linear Regression,train,triglycerides,-0.9106788101575036
Linear Regression,train,triglycerides,-0.036587206582018084
Linear Regression,train,triglycerides,-0.812917684812652
Linear Regression,train,triglycerides,-0.19072685270555745
Linear Regression,train,triglycerides,0.16611619344129647
Linear Regression,train,triglycerides,0.264646679551344
Linear Regression,train,triglycerides,-0.375322425481599
Linear Regression,train,triglycerides,0.6767388064290722
Linear Regression,train,triglycerides,-0.9596147637765382
Linear Regression,train,triglycerides,-0.19506810999830915
Linear Regression,train,triglycerides,-0.3200477723734432
Linear Regression,train,triglycerides,0.20949668566300517
Linear Regression,train,triglycerides,0.6575147027130273
Linear Regression,train,triglycerides,0.802140954483189
Linear Regression,train,triglycerides,-0.04718867359616574
Linear Regression,train,triglycerides,-0.6326654645968612
Linear Regression,train,triglycerides,0.7689778029195464
Linear Regression,train,triglycerides,0.09894288541504803
Linear Regression,train,triglycerides,0.025521602436787028
Linear Regression,train,triglycerides,0.7394164478752856
Linear Regression,train,triglycerides,-0.48921995379186134
Linear Regression,train,triglycerides,-0.39914438471451863
Linear Regression,train,triglycerides,0.8080883283869706
Linear Regression,train,triglycerides,0.4058296207530221
Linear Regression,train,triglycerides,0.20589616989123716
Linear Regression,train,triglycerides,0.3654648434859915
Linear Regression,train,triglycerides,0.3298890151164793
Linear Regression,train,triglycerides,0.42916982701794204
Linear Regression,train,triglycerides,0.11360524884290601
Linear Regression,train,triglycerides,0.0700999186033826
Linear Regression,train,triglycerides,-0.08230172381767886
Linear Regression,train,triglycerides,-0.3144409198009184
Linear Regression,train,triglycerides,-0.5587335905862227
Linear Regression,train,triglycerides,0.4919277796692274
Linear Regression,train,triglycerides,0.5810763361868565
Linear Regression,train,triglycerides,0.21807928586926995
Linear Regression,train,triglycerides,0.5716148752961816
Linear Regression,train,triglycerides,-0.006427139788352854
Linear Regression,train,triglycerides,0.0738238273603109
Linear Regression,train,triglycerides,0.4970481299406906
Linear Regression,train,triglycerides,-0.2815746058316866
Linear Regression,train,triglycerides,-0.2300272532224703
Linear Regression,train,triglycerides,0.4875706731147087
Linear Regression,train,triglycerides,0.05942083363533435
Linear Regression,train,triglycerides,-0.4651537974383766
Linear Regression,train,triglycerides,1.765736714715393
Linear Regression,train,triglycerides,0.2682274439480752
Linear Regression,train,triglycerides,-0.100473584141195
Linear Regression,train,triglycerides,0.8523293228547049
Linear Regression,train,triglycerides,-1.1947408026276252
Linear Regression,train,triglycerides,-1.2815539365908557
Linear Regression,train,triglycerides,0.49773271311648415
Linear Regression,train,triglycerides,-0.6523258674734715
Linear Regression,train,triglycerides,1.174023186503561
Linear Regression,train,triglycerides,0.21940234943274284
Linear Regression,train,triglycerides,-0.6170674470867241
Linear Regression,train,triglycerides,0.38231002463140573
Linear Regression,train,hdl_cholesterol,0.0446528950568057
Linear Regression,train,hdl_cholesterol,0.09856560435547346
Linear Regression,train,hdl_cholesterol,-0.3364239989031157
Linear Regression,train,hdl_cholesterol,0.25838969698543135
Linear Regression,train,hdl_cholesterol,0.08289665635415489
Linear Regression,train,hdl_cholesterol,0.144990309632131
Linear Regression,train,hdl_cholesterol,0.12062119296102303
Linear Regression,train,hdl_cholesterol,0.11320819794120807
Linear Regression,train,hdl_cholesterol,0.2218038084737941
Linear Regression,train,hdl_cholesterol,-0.029175097704195796
Linear Regression,train,hdl_cholesterol,-0.25218598565484784
Linear Regression,train,hdl_cholesterol,0.024547412145710545
Linear Regression,train,hdl_cholesterol,0.337918851094122
Linear Regression,train,hdl_cholesterol,0.15058125204247652
Linear Regression,train,hdl_cholesterol,-0.24534527379964288
Linear Regression,train,hdl_cholesterol,-0.022409973850347154
Linear Regression,train,hdl_cholesterol,-0.15363352975330224
Linear Regression,train,hdl_cholesterol,-0.11794416081222714
Linear Regression,train,hdl_cholesterol,0.14406509479022178
Linear Regression,train,hdl_cholesterol,-0.024909689359458476
Linear Regression,train,hdl_cholesterol,-0.13717309078875273
Linear Regression,train,hdl_cholesterol,-0.20920992137798589
Linear Regression,train,hdl_cholesterol,0.16773679237988848
Linear Regression,train,hdl_cholesterol,-0.10150238984704085
Linear Regression,train,hdl_cholesterol,0.05450519987087432
Linear Regression,train,hdl_cholesterol,-0.1964747977701511
Linear Regression,train,hdl_cholesterol,-0.27187884151774
Linear Regression,train,hdl_cholesterol,-0.24888994460775793
Linear Regression,train,hdl_cholesterol,-0.2010013151267609
Linear Regression,train,hdl_cholesterol,-0.12486409538477883
Linear Regression,train,hdl_cholesterol,0.18180038916640662
Linear Regression,train,hdl_cholesterol,-0.14107517404870906
Linear Regression,train,hdl_cholesterol,-0.31557599072837084
Linear Regression,train,hdl_cholesterol,0.2868053521391376
Linear Regression,train,hdl_cholesterol,-0.04877804803270358
Linear Regression,train,hdl_cholesterol,-0.03332717612733571
Linear Regression,train,hdl_cholesterol,-0.1674112595766757
Linear Regression,train,hdl_cholesterol,-0.2043837706100078
Linear Regression,train,hdl_cholesterol,0.2757195585108625
Linear Regression,train,hdl_cholesterol,-0.5164492683131163
Linear Regression,train,hdl_cholesterol,-0.13806195698702473
Linear Regression,train,hdl_cholesterol,-0.20203053097658508
Linear Regression,train,hdl_cholesterol,0.1705589823878757
Linear Regression,train,hdl_cholesterol,0.3360707235189304
Linear Regression,train,hdl_cholesterol,0.2015991412621414
Linear Regression,train,hdl_cholesterol,0.4150642734084924
Linear Regression,train,hdl_cholesterol,0.1633039746000291
Linear Regression,train,hdl_cholesterol,-0.24294987515888833
Linear Regression,train,hdl_cholesterol,0.18825120279998764
Linear Regression,train,hdl_cholesterol,-0.1511897452657438
Linear Regression,train,hdl_cholesterol,0.2525617028910281
Linear Regression,train,hdl_cholesterol,-0.024946483976596934
Linear Regression,train,hdl_cholesterol,0.14791621861998294
Linear Regression,train,hdl_cholesterol,-0.06899580538051442
